Prefix,Code,Name,Lecture Hours:,Lab Hours:,Credit Hours:,Description (Rendered no HTML)
REE,337,Materials for RE Applications,3,0,3,"Electrical, mechanical, thermal, chemical, optical and processing properties of material in renewable energy systems; solid state device characteristics and their material properties. Engineering applications. "
REE,344,Nuclear Energy,3,0,3,"Introduction to nuclear energy. Atomic and nuclear physics; the interaction of radiation and matter. Nuclear reactor operation; reactor components, nuclear cycles, neutron diffusion and moderation. Reactor shielding. Fuel reprocessing and wasted disposal. Reactor licensing and safety. Economics and environmental concerns. "
REE,345,Wind Power,3,0,3,"Introduction to power production from wind resources. Historical uses of wind resources. The Earth's wind systems. Physics of wind power. Vertical and horizontal axis turbines. Aerodynamics of wind turbines. Large scale turbine farms and sighting. Commercial development, economics and environmental impacts. "
REE,348,Solar Thermal Energy Systems,3,0,3,"Introduction to solar thermal energy systems for residential, commercial and industrial applications. Solar radiation; topics in heat transfer; flat plate and concentrating collectors; non-imaging optics; applications including water heating, building heating, cooling, industrial process heat, distillation solar thermal power systems. "
REE,412,Photovoltaic Systems,3,0,3,"The solar resouce, sun charts, site assessments. Grid-connected and stand-alone systems. Module and array performance, PV systems components including batteries, modules, charge controllers, maximum power point trackers, inverters. Economic considerations including investment tax credits, present-vaulue analysis, IRR. Advanced PV materials. "
REE,413,Electric Power Conv Systems,3,3,4,Power electronics devices in energy applications. DC-DC MPPT and charge controllers. Advanced inverter controls and applications. FACTS and HVDC systems and equipment. 
REE,439,Energy Systems Auditing and Management,3,0,3,"Evaluating building thermal/electric/process loads, including lighting, hot water, HVAC and central plant systems, industrial refrigeration and motors. Opportunities for managing energy use through controls and operations/maintenance strategies. Roles of commissioning, energy auditing, renewables, and economic analysis in reducing use. "
REE,453,Power System Analysis,3,0,3,"Faults: symmetric, unsymmetric. Modeling system components using positive, negative, zero sequence networks. System admittance matrixes. Load flow computational methods such as Gauss-Seidel, Newton-Raphson. Power system stabilization. Power system analysis using software, emphasizing renewable resources. "
REE,454,Power Syst Protection & Ctnrl,3,0,3,"Protection systems overview; protective devices; coordination and sequencing of relays; grounding practices; impedance protection. Methods of power systems operation and control; load-frequency control, automatic generation control. Modeling power systems protection and control using power system analysis software, emphasizing renewable resources. "
REE,455,Energy Efficient Building Dsgn,3,0,3,"Principles of integrated, energy-efficient building design. Interpretation/application of codes, standards. Use of software tools for modeling, simulation of building energy systems. Daylighting, natural ventilation, architectural features of passive solar buildings. Inclusion of renewable resources, and net-zero designs. Life-cycle economic analysis. "
